 #            1          21         100
     3    87    0.360000    0.180000    0.180000   2.920453446      -2.888223406    
     3    88    0.390000    0.195000    0.195000   2.955041869      -2.888226314    
     3    89    0.420000    0.210000    0.210000   2.989630292      -2.888228422    
     3    90    0.450000    0.225000    0.225000   3.024218715      -2.888229659    
     3    91    0.480000    0.240000    0.240000   3.058807138      -2.888229958    
     3    92    0.510000    0.255000    0.255000   3.093395561      -2.888314114    
     3    93    0.540000    0.270000    0.270000   3.127983984      -2.888348061    
     3    94    0.570000    0.285000    0.285000   3.162572407      -2.888350945    
     3    95    0.600000    0.300000    0.300000   3.197160830      -2.888353218    
     3    96    0.630000    0.315000    0.315000   3.231749253      -2.888354867    
     3    97    0.660000    0.330000    0.330000   3.266337676      -2.888355878    
     3    98    0.690000    0.345000    0.345000   3.300926099      -2.888331377    
     3    99    0.720000    0.360000    0.360000   3.335514522      -2.888338545    
     3   100    0.750000    0.375000    0.375000   3.370102945      -2.888345128    

     4     1    0.000000    0.000000    0.000000   0.000000000      -2.887987709    
     4     2    0.020833    0.020833    0.000000  0.3396903955E-01  -2.887987540    
     4     3    0.041667    0.041667    0.000000  0.6793807910E-01  -2.887987027    
     4     4    0.062500    0.062500    0.000000  0.1019071186      -2.888033403    
     4     5    0.083333    0.083333    0.000000  0.1358761582      -2.888032617    
     4     6    0.104167    0.104167    0.000000  0.1698451977      -2.888121407    
     4     7    0.125000    0.125000    0.000000  0.2038142373      -2.888126003    
     4     8    0.145833    0.145833    0.000000  0.2377832768      -2.888130337    
     4     9    0.166667    0.166667    0.000000  0.2717523164      -2.888134405    
     4    10    0.187500    0.187500    0.000000  0.3057213559      -2.888175896    
     4    11    0.208333    0.208333    0.000000  0.3396903955      -2.888187473    
     4    12    0.229167    0.229167    0.000000  0.3736594350      -2.888206579    
     4    13    0.250000    0.250000    0.000000  0.4076284746      -2.888213128    
     4    14    0.270833    0.270833    0.000000  0.4415975141      -2.888219287    
     4    15    0.291667    0.291667    0.000000  0.4755665537      -2.888224983    
     4    16    0.312500    0.312500    0.000000  0.5095355932      -2.888230148    
     4    17    0.333333    0.333333    0.000000  0.5435046328      -2.888234713    
     4    18    0.354167    0.354167    0.000000  0.5774736723      -2.888238617    
     4    19    0.375000    0.375000    0.000000  0.6114427119      -2.888241801    
     4    20    0.395833    0.395833    0.000000  0.6454117514      -2.888287897    
     4    21    0.416667    0.416667    0.000000  0.6793807910      -2.888287585    
     4    22    0.437500    0.437500    0.000000  0.7133498305      -2.888286115    
     4    23    0.458333    0.458333    0.000000  0.7473188701      -2.888283481    
     4    24    0.479167    0.479167    0.000000  0.7812879096      -2.888370508    
     4    25    0.500000    0.500000    0.000000  0.8152569492      -2.888371091    
     4    26    0.520833    0.500000    0.020833  0.8492259887      -2.888370827    
     4    27    0.541667    0.500000    0.041667  0.8831950283      -2.888347428    
     4    28    0.562500    0.500000    0.062500  0.9171640678      -2.888347788    
     4    29    0.583333    0.500000    0.083333  0.9511331074      -2.888347600    
     4    30    0.604167    0.500000    0.104167  0.9851021469      -2.888251138    
     4    31    0.625000    0.500000    0.125000   1.019071186      -2.888255240    
     4    32    0.645833    0.500000    0.145833   1.053040226      -2.888259113    
     4    33    0.666667    0.500000    0.166667   1.087009266      -2.888234418    
     4    34    0.687500    0.500000    0.187500   1.120978305      -2.888266180    
     4    35    0.708333    0.500000    0.208333   1.154947345      -2.888266212    
     4    36    0.729167    0.500000    0.229167   1.188916384      -2.888266219    
     4    37    0.750000    0.500000    0.250000   1.222885424      -2.888266220    
     4    38    0.735294    0.500000    0.264706   1.256795642      -2.888265342    
